Customer ID,SeniorCitizen_Status,Contract,Churn,Payment Method,MonthlyCharges_Clean,Tenure,TotalCharges_Clean
5651-CRHKQ,No,One year,No,Bank transfer (automatic),0,41,"3,339"
5651-WYIPH,Yes,Month-to-month,No,Credit card (automatic),0,18,865
5651-YLPRD,No,Month-to-month,No,Electronic check,0,32,"2,723"
5652-MSDEY,No,Month-to-month,No,Mailed check,0,10,777
5655-JSMZM,Yes,Month-to-month,Yes,Electronic check,0,49,"4,718"
5656-JAMLX,No,Two year,No,Bank transfer (automatic),0,62,"1,253"
5656-MJEFC,No,Two year,No,Credit card (automatic),0,42,"2,032"
5663-QBGIS,Yes,Two year,No,Bank transfer (automatic),0,72,"6,929"
5666-CYCYZ,No,Month-to-month,No,Electronic check,0,24,"2,259"
5666-MBJPT,No,Two year,No,Bank transfer (automatic),0,65,"1,725"
5668-MEISB,No,Two year,No,Credit card (automatic),0,72,"7,657"
5669-SRAIP,No,Month-to-month,Yes,Electronic check,0,5,210
5671-RQRLP,Yes,Two year,No,Credit card (automatic),0,70,"5,411"
5671-UUNXD,Yes,One year,No,Electronic check,0,50,"5,189"
5673-FSSMF,No,Month-to-month,Yes,Electronic check,0,1,60
5673-TIYIB,No,Month-to-month,Yes,Credit card (automatic),0,2,77
5676-CFLYY,No,Two year,No,Credit card (automatic),0,71,"5,154"
5678-VFNEQ,No,One year,No,Credit card (automatic),0,71,"7,412"
5680-LQOGP,No,Two year,No,Credit card (automatic),0,68,"5,646"
5681-LLOEI,No,One year,No,Credit card (automatic),0,43,"4,013"
5684-FJVYR,No,Two year,No,Bank transfer (automatic),0,72,"6,563"
5685-IIXLY,No,Month-to-month,Yes,Electronic check,0,5,404
5686-CMAWK,No,One year,No,Electronic check,0,17,"1,410"
5687-DKDTV,No,Month-to-month,Yes,Mailed check,0,4,77
5688-KZTSN,No,Month-to-month,Yes,Electronic check,20,15,288
5692-FPTAH,No,Month-to-month,Yes,Mailed check,0,1,45
5692-ICXLW,Yes,Month-to-month,No,Electronic check,0,31,"2,845"
5693-PIPCS,No,Two year,No,Credit card (automatic),0,41,"4,220"
5696-CEIQJ,No,Two year,No,Bank transfer (automatic),0,67,"6,895"
5696-EXCYS,No,Two year,No,Credit card (automatic),0,17,369
5696-JVVQY,No,Two year,No,Credit card (automatic),0,48,"3,238"
5696-QURRL,No,Month-to-month,Yes,Mailed check,0,1,45
5697-GOMBF,Yes,Month-to-month,No,Electronic check,0,28,973
5698-BQJOH,No,Month-to-month,Yes,Electronic check,0,9,857
5699-BNCAS,Yes,Two year,No,Mailed check,0,71,"1,766"
5701-GUXDC,No,One year,No,Credit card (automatic),0,26,978
5701-SVCWR,No,Month-to-month,No,Mailed check,24,1,24
5701-YVSVF,Yes,Month-to-month,No,Electronic check,0,11,880
5701-ZIKJE,No,Month-to-month,No,Mailed check,0,13,610
5702-KVQRD,No,Two year,No,Electronic check,0,71,"5,832"
5702-SKUOB,No,Month-to-month,No,Mailed check,0,4,93
5707-ORNDZ,Yes,Month-to-month,Yes,Electronic check,0,9,494
5707-ZMDJP,No,Two year,No,Mailed check,0,53,"3,729"
5708-EVONK,No,Month-to-month,Yes,Bank transfer (automatic),0,58,"5,435"
5709-LVOEQ,No,Two year,No,Mailed check,0,0,0
5712-AHQNN,No,Month-to-month,No,Electronic check,0,43,"3,954"
5712-PTIWW,No,Month-to-month,Yes,Electronic check,0,2,152
5712-VBOXD,No,Month-to-month,No,Credit card (automatic),0,4,68
5716-EZXZN,No,Two year,No,Credit card (automatic),0,65,"6,416"
5716-LIBJC,No,One year,No,Credit card (automatic),0,13,"1,299"
5724-BIDBU,No,One year,No,Electronic check,0,49,"2,633"
5726-CVNYA,No,Two year,No,Mailed check,0,8,146
5727-MYATE,No,Two year,No,Credit card (automatic),0,72,"6,397"
5729-KLZAR,No,Month-to-month,Yes,Electronic check,0,4,302
5730-DBDSI,No,Two year,No,Bank transfer (automatic),0,66,"1,253"
5730-RIITO,Yes,Month-to-month,No,Credit card (automatic),0,43,"1,500"
5732-IKGQH,Yes,One year,No,Bank transfer (automatic),0,52,"5,481"
5734-EJKXG,No,One year,No,Electronic check,0,61,"7,365"
5736-YEJAX,No,Two year,No,Credit card (automatic),0,69,"5,502"
5740-YHGTW,No,Month-to-month,No,Credit card (automatic),0,70,"6,669"
5743-KHMNA,No,Two year,No,Bank transfer (automatic),0,71,"1,898"
5747-PMBSQ,Yes,Month-to-month,Yes,Mailed check,0,10,934
5748-RNCJT,No,Two year,Yes,Bank transfer (automatic),0,69,"7,348"
5751-USDBL,No,Two year,No,Mailed check,81,46,"3,846"
5753-QQWPW,No,One year,No,Electronic check,0,28,"1,654"
5756-JYOJT,No,One year,No,Credit card (automatic),0,11,697
5756-OZRIO,Yes,One year,No,Bank transfer (automatic),0,61,"3,902"
5759-RCVCB,No,Month-to-month,Yes,Credit card (automatic),0,3,108
5760-FXFVO,No,Month-to-month,No,Electronic check,0,6,494
5760-IFJOZ,No,Month-to-month,No,Mailed check,0,3,313
5760-WRAHC,Yes,Month-to-month,No,Mailed check,0,22,"1,545"
5762-TJXGK,No,Two year,No,Bank transfer (automatic),0,52,"3,038"
5766-FTRTS,No,Two year,No,Mailed check,0,72,"6,033"
5766-XQXMQ,No,Month-to-month,Yes,Bank transfer (automatic),0,29,"1,970"
5766-ZJYBB,No,Month-to-month,Yes,Mailed check,0,1,19
5774-QPLTF,No,One year,No,Mailed check,0,50,938
5774-XZTQC,No,Month-to-month,No,Mailed check,0,7,150
5777-KJIRB,No,One year,No,Mailed check,0,40,"2,023"
5777-ZPQNC,No,One year,No,Electronic check,0,12,260
5778-BVOFB,No,Month-to-month,No,Bank transfer (automatic),0,9,530
5780-INQIK,No,Month-to-month,No,Electronic check,0,8,408
5781-BKHOP,No,Two year,No,Bank transfer (automatic),0,72,"7,334"
5781-RFZRP,No,Two year,No,Credit card (automatic),0,71,"5,357"
5787-KXGIY,No,Two year,No,Credit card (automatic),0,72,"1,304"
5788-YPOEG,No,Two year,No,Mailed check,0,34,"2,839"
5789-LDFXO,No,One year,No,Electronic check,0,24,592
5791-KAJFD,No,One year,No,Bank transfer (automatic),0,56,"3,808"
5792-JALQC,Yes,Two year,No,Bank transfer (automatic),0,52,"3,103"
5793-YOLJN,No,Two year,No,Mailed check,21,55,"1,210"
5795-BKOYE,No,One year,No,Bank transfer (automatic),0,69,"4,134"
5795-KTGUD,No,Two year,No,Bank transfer (automatic),0,68,"7,553"
5797-APWZC,No,Month-to-month,Yes,Electronic check,0,1,90
5799-JRCZO,No,Two year,No,Credit card (automatic),0,63,"1,215"
5802-ADBRC,No,One year,No,Mailed check,0,50,"5,232"
5803-NQJZO,No,Two year,No,Bank transfer (automatic),0,72,"4,804"
5804-HYIEZ,No,Month-to-month,No,Electronic check,0,70,"7,554"
5804-JMYIO,No,Two year,No,Mailed check,0,39,757
5804-LEPIM,Yes,Month-to-month,Yes,Electronic check,0,2,139
5808-TOTXO,No,One year,No,Credit card (automatic),0,3,57
5811-IWXYM,No,One year,No,Bank transfer (automatic),0,52,"5,301"
5813-UECBU,Yes,Month-to-month,Yes,Credit card (automatic),0,33,"2,716"
5815-HGGHV,No,One year,No,Mailed check,0,20,"1,274"
5816-JMLGY,No,Two year,No,Bank transfer (automatic),0,70,"5,717"
5816-QVHRX,No,Month-to-month,No,Credit card (automatic),0,37,"3,541"
5816-SCGFC,Yes,Month-to-month,No,Mailed check,0,7,419
5820-PTRYM,Yes,One year,No,Credit card (automatic),0,56,"4,014"
5821-MMEIL,No,Two year,No,Bank transfer (automatic),0,57,"1,115"
5825-XJOCM,No,One year,No,Bank transfer (automatic),0,48,"3,035"
5827-MWCZK,No,Month-to-month,No,Credit card (automatic),0,56,"5,432"
5828-AVIPD,No,One year,Yes,Electronic check,0,19,"1,875"
5828-DWPIL,Yes,Month-to-month,No,Electronic check,0,62,"5,618"
5829-NVSQN,No,One year,No,Bank transfer (automatic),0,23,"1,689"
5832-EXGTT,No,Month-to-month,No,Mailed check,0,29,"1,834"
5832-TRLPB,No,One year,No,Bank transfer (automatic),0,29,"2,243"
5832-XKAES,No,Month-to-month,Yes,Credit card (automatic),0,2,134
5834-ASPWA,No,Month-to-month,Yes,Electronic check,0,1,75
5835-BEQEU,No,Month-to-month,Yes,Electronic check,0,3,228
5837-LXSDN,No,One year,No,Credit card (automatic),0,21,"1,215"
5839-SUYVZ,No,Month-to-month,No,Credit card (automatic),0,16,"1,170"
5840-NVDCG,No,Two year,No,Bank transfer (automatic),0,16,"1,114"
5842-POCOP,No,Month-to-month,Yes,Mailed check,0,5,454
5843-TTHGI,No,Month-to-month,No,Mailed check,50,18,892
5844-QVTAT,No,One year,No,Mailed check,0,33,"1,955"
5845-BZZIB,No,Two year,No,Mailed check,0,35,655
5846-ABOBJ,No,Two year,No,Bank transfer (automatic),0,71,"1,730"
5846-NEQVZ,No,Two year,No,Credit card (automatic),0,71,"4,973"
5846-QFDFI,No,Month-to-month,No,Credit card (automatic),0,33,"2,888"
5847-MXBEO,No,One year,No,Mailed check,0,22,475
5848-FHRFC,No,Two year,No,Bank transfer (automatic),0,68,"1,386"
5849-ASHZJ,No,One year,No,Credit card (automatic),0,27,552
5850-BDWCY,No,Month-to-month,No,Mailed check,0,6,123
5854-KSRBJ,No,Two year,No,Mailed check,0,70,"1,782"
5855-EIBDE,No,Two year,No,Credit card (automatic),0,49,"5,174"
5857-TYBCJ,Yes,Month-to-month,No,Electronic check,0,44,"4,040"
5857-XRECV,No,One year,No,Bank transfer (automatic),0,2,38
5858-EAFCZ,No,Month-to-month,No,Mailed check,0,1,44
5859-HZYLF,No,Two year,No,Credit card (automatic),0,26,515
5862-BRIXZ,No,Two year,No,Bank transfer (automatic),0,46,"2,893"
5863-OOKCL,No,Month-to-month,No,Mailed check,0,10,163
5868-CZJDR,No,Month-to-month,Yes,Mailed check,0,1,31
5868-YTYKS,No,Month-to-month,No,Mailed check,0,1,20
5868-YWPDW,Yes,Month-to-month,Yes,Electronic check,0,6,519
5871-DGTXZ,No,One year,No,Mailed check,0,32,607
5872-OEQNH,No,One year,No,Electronic check,0,60,"2,773"
5875-YPQFJ,No,Month-to-month,Yes,Electronic check,0,1,69
5876-HZVZM,No,Month-to-month,Yes,Credit card (automatic),0,6,365
5876-QMYLD,No,One year,No,Mailed check,0,23,415
5879-HMFFH,No,Two year,No,Bank transfer (automatic),0,72,"6,520"
5879-SESNB,No,Month-to-month,No,Electronic check,0,11,888
5882-CMAZQ,No,Month-to-month,No,Electronic check,0,5,163
5883-GTGVD,No,Month-to-month,Yes,Electronic check,0,19,"1,931"
5884-FBCTL,No,Two year,No,Bank transfer (automatic),0,72,"1,857"
5884-GCYMI,No,Month-to-month,Yes,Mailed check,0,1,69
5886-VLQVU,No,Month-to-month,No,Bank transfer (automatic),0,35,"3,161"
5887-IKKYO,No,Two year,No,Bank transfer (automatic),0,58,"5,563"
5889-JTMUL,Yes,Month-to-month,Yes,Electronic check,0,50,"4,888"
5889-LFOLL,No,Month-to-month,Yes,Electronic check,0,13,"1,115"
5893-KCLGT,No,Two year,No,Mailed check,0,72,"1,567"
5893-PYOLZ,No,Two year,No,Credit card (automatic),0,56,"4,534"
5895-QSXOD,No,Month-to-month,No,Mailed check,0,9,657
5896-NPFWW,No,Month-to-month,Yes,Electronic check,0,3,168
5897-ZYEKH,Yes,One year,No,Electronic check,0,67,"7,112"
5898-IGSLP,No,Month-to-month,No,Electronic check,0,31,"2,823"
5899-MQZZL,No,Month-to-month,Yes,Mailed check,75,13,999
5899-OUVKV,No,Month-to-month,No,Electronic check,0,31,"2,979"
5902-WBLSE,No,Two year,No,Credit card (automatic),0,70,"1,411"
5906-BFOZT,No,Month-to-month,No,Mailed check,0,1,19
5906-CVLHP,No,One year,Yes,Credit card (automatic),0,45,"2,319"
5906-DVAPM,No,One year,No,Credit card (automatic),75,55,"4,213"
5908-QMGOE,Yes,Month-to-month,Yes,Credit card (automatic),0,15,"1,133"
5909-ECHUI,No,Month-to-month,Yes,Electronic check,0,1,56
5913-INRQV,Yes,One year,No,Mailed check,0,34,"3,128"
5914-DVBWJ,Yes,Month-to-month,Yes,Electronic check,0,18,"1,505"
5914-GXMDA,No,One year,No,Mailed check,0,32,593
5914-XRFQB,No,Two year,No,Bank transfer (automatic),0,72,"8,424"
5915-ANOEI,No,Two year,No,Mailed check,0,70,"5,536"
5915-DGNVC,No,One year,No,Electronic check,0,49,"3,472"
5916-QEWPT,No,Month-to-month,No,Credit card (automatic),69,2,147
5917-HBSDW,No,Month-to-month,No,Electronic check,0,37,683
5917-RYRMG,Yes,One year,No,Credit card (automatic),0,32,587
5918-VUKWP,No,One year,No,Bank transfer (automatic),0,32,654
5919-TMRGD,No,Month-to-month,Yes,Electronic check,0,1,79
5919-VCZYM,No,Month-to-month,No,Mailed check,0,2,42
5921-NGYRH,No,Month-to-month,No,Mailed check,0,64,"4,764"
5922-ABDVO,No,Month-to-month,Yes,Mailed check,0,19,"1,761"
5923-GXUOC,No,Month-to-month,Yes,Electronic check,0,10,"1,081"
5924-IFQTT,No,Month-to-month,No,Electronic check,0,13,930
5924-SNGKP,No,One year,No,Credit card (automatic),0,41,865
5928-QLDHB,No,Month-to-month,No,Electronic check,0,9,684
5930-GBIWP,No,Two year,No,Credit card (automatic),0,69,"5,553"
5931-FLJJF,Yes,Month-to-month,Yes,Mailed check,0,7,467
5934-RMPOV,No,Month-to-month,No,Electronic check,0,22,"1,816"
5934-TSSAU,No,Month-to-month,No,Credit card (automatic),0,23,"1,702"
5935-FCCNB,Yes,Month-to-month,No,Electronic check,0,17,"1,608"
5937-EORGB,Yes,Month-to-month,No,Electronic check,0,15,"1,392"
5939-SXWHM,No,Two year,No,Bank transfer (automatic),0,48,"1,245"
5939-XAIXZ,No,Month-to-month,No,Mailed check,0,19,"1,033"
5940-AHUHD,No,Month-to-month,Yes,Mailed check,0,1,70
5940-NFXKV,No,Month-to-month,Yes,Electronic check,0,19,"1,465"
5944-UGLLK,No,One year,No,Credit card (automatic),0,53,"3,045"
5945-AZYHT,No,One year,No,Electronic check,0,71,"7,854"
5947-SGKCL,No,Month-to-month,No,Bank transfer (automatic),0,15,"1,559"
5948-UJZLF,No,Month-to-month,No,Mailed check,0,2,97
5949-EBSQK,No,Month-to-month,Yes,Credit card (automatic),0,4,229
5949-HGVJL,No,Month-to-month,No,Electronic check,0,26,"1,959"
5949-XIKAE,No,Month-to-month,Yes,Electronic check,0,8,680
5950-AAAGJ,No,Month-to-month,No,Bank transfer (automatic),0,18,"1,537"
5951-AOFIH,No,Month-to-month,No,Credit card (automatic),0,33,"2,245"
5954-BDFSG,No,Two year,No,Credit card (automatic),0,72,"7,853"
5955-EPOAZ,No,Month-to-month,No,Mailed check,0,6,109
5955-ERIHD,No,Month-to-month,Yes,Electronic check,0,18,"1,687"
5956-VKDTT,Yes,Month-to-month,Yes,Electronic check,0,5,334
5956-YHHRX,Yes,Month-to-month,No,Electronic check,0,21,"2,271"
5959-BELXA,Yes,Month-to-month,Yes,Credit card (automatic),0,32,"3,019"
5960-MVTUK,No,Month-to-month,No,Electronic check,0,3,96
5960-WPXQM,No,Month-to-month,Yes,Electronic check,0,1,79
5961-VUSRV,No,One year,No,Bank transfer (automatic),0,12,219
5965-GGPRW,No,Two year,No,Bank transfer (automatic),0,72,"7,609"
5966-EMAZU,No,One year,No,Mailed check,0,64,"6,880"
5968-HYJRZ,No,Two year,No,Mailed check,0,47,"1,160"
5968-VXZLG,No,Month-to-month,No,Bank transfer (automatic),0,2,87
5968-XQIVE,No,One year,No,Electronic check,0,72,"6,588"
5970-GHJAW,No,Two year,No,Credit card (automatic),0,46,862
5973-EJGDP,No,Month-to-month,No,Electronic check,0,51,"4,473"
5975-BAICR,No,One year,No,Credit card (automatic),0,36,"2,188"
5976-JCJRH,No,Month-to-month,Yes,Electronic check,0,10,738
5977-CKHON,No,Month-to-month,No,Bank transfer (automatic),0,43,"4,039"
5980-BDHPY,No,Two year,No,Bank transfer (automatic),0,72,"6,230"
5980-NOPLP,No,Month-to-month,Yes,Electronic check,0,44,"4,364"
5981-ITEMU,No,Month-to-month,Yes,Bank transfer (automatic),0,40,"3,706"
5981-ZVXOT,Yes,One year,No,Electronic check,0,35,"3,726"
5982-FPVQN,No,Month-to-month,No,Electronic check,0,37,"3,532"
5982-PSMKW,No,Two year,No,Credit card (automatic),0,23,"2,198"
5982-XMDEX,No,Two year,No,Bank transfer (automatic),0,65,"1,698"
5985-BEHZK,Yes,One year,No,Credit card (automatic),105,72,"7,578"
5985-TBABQ,No,One year,No,Mailed check,0,32,"2,282"
5986-WWXDV,No,One year,No,Bank transfer (automatic),0,39,779
5989-AXPUC,No,Two year,No,Mailed check,0,68,"7,990"
5989-OMNJE,No,One year,No,Electronic check,0,24,"1,367"
5989-PGKJB,No,Month-to-month,No,Electronic check,0,16,"1,340"
5993-BQHEA,No,One year,No,Credit card (automatic),0,12,267
5993-JSUWV,No,Two year,No,Bank transfer (automatic),0,66,"4,017"
5995-LFTLE,No,Two year,No,Credit card (automatic),0,58,"1,474"
5995-OIGLP,No,Month-to-month,Yes,Mailed check,0,12,654
5995-SNNEW,Yes,Month-to-month,No,Electronic check,0,23,"2,184"
5995-WWKKG,No,One year,No,Electronic check,0,37,695
5996-DAOQL,No,Month-to-month,No,Mailed check,0,1,20
5996-EBTKM,No,Two year,No,Bank transfer (automatic),0,67,"4,615"
5996-NRVXR,Yes,One year,No,Credit card (automatic),0,40,"4,116"
5997-OPVFA,No,Two year,No,Bank transfer (automatic),0,72,"6,254"
5998-DZLYR,No,Two year,No,Bank transfer (automatic),0,61,"5,703"
5998-VVEJY,No,Month-to-month,Yes,Electronic check,0,26,"2,088"
5999-LCXAO,No,Month-to-month,No,Mailed check,0,1,29
6000-APYLU,No,Month-to-month,Yes,Electronic check,0,9,713
6000-UKLWI,No,Two year,No,Mailed check,0,41,802
6005-OBZPH,Yes,Month-to-month,Yes,Electronic check,0,26,"2,277"
6007-TCTST,No,Two year,No,Bank transfer (automatic),0,72,"8,476"
6008-NAIXK,Yes,One year,No,Electronic check,0,54,"2,966"
6010-DDPPW,No,Two year,No,Bank transfer (automatic),0,70,"1,940"
6013-BHCAW,No,Two year,No,Bank transfer (automatic),81,61,"4,976"
6015-VVHHE,Yes,Month-to-month,Yes,Credit card (automatic),0,5,446
6016-LVTJQ,No,Month-to-month,No,Mailed check,0,34,716
6016-NXBNJ,No,One year,No,Mailed check,0,35,638
6017-PPLPX,No,Month-to-month,Yes,Electronic check,0,20,"1,470"
6022-KOUQO,No,Month-to-month,No,Bank transfer (automatic),0,2,44
6022-UGGSO,Yes,Month-to-month,Yes,Electronic check,0,32,"2,276"
6023-GSSXW,No,Two year,No,Credit card (automatic),0,69,"4,131"
6023-YEBUP,No,Month-to-month,Yes,Electronic check,0,3,329
6024-RUGGH,No,Two year,No,Bank transfer (automatic),0,72,"1,798"
6029-CSMJE,No,Month-to-month,No,Mailed check,0,17,440
6029-WTIPC,Yes,Month-to-month,Yes,Electronic check,0,37,"3,744"
6030-REHUX,Yes,Month-to-month,No,Electronic check,0,28,"3,204"
6032-IGALN,No,Month-to-month,Yes,Mailed check,0,1,25
6032-KRXXO,No,Month-to-month,Yes,Electronic check,0,30,"2,755"
6034-YMTOB,No,Month-to-month,No,Mailed check,0,5,399
6034-ZRYCV,No,Two year,Yes,Electronic check,0,72,"3,937"
6035-BXTTY,Yes,Month-to-month,No,Bank transfer (automatic),0,32,"1,830"
6035-RIIOM,No,Two year,No,Bank transfer (automatic),0,54,"5,129"
6036-TTFYU,No,Month-to-month,No,Mailed check,0,16,314
6038-GCYEC,No,Month-to-month,Yes,Credit card (automatic),0,24,"1,240"
6040-CGACY,No,Month-to-month,No,Mailed check,0,15,299
6047-SUHPR,No,One year,No,Electronic check,0,39,"2,343"
6047-YHPVI,No,Month-to-month,Yes,Electronic check,0,5,316
6048-NJXHX,No,Two year,No,Electronic check,0,41,899
6048-QBXKL,Yes,Month-to-month,No,Credit card (automatic),0,2,118
6048-UWKAL,Yes,Two year,No,Credit card (automatic),0,69,"6,998"
6050-FFXES,No,Two year,No,Bank transfer (automatic),0,69,"7,240"
6050-IJRHS,No,One year,No,Electronic check,0,70,"7,397"
6051-PTVNS,No,One year,No,Credit card (automatic),0,55,998
6060-DRTNL,Yes,Month-to-month,Yes,Mailed check,0,5,415
6060-QBMGV,No,Two year,No,Credit card (automatic),0,70,"1,433"
6061-GWWAV,No,One year,No,Mailed check,0,41,"2,894"
6061-PQHMK,No,One year,No,Credit card (automatic),0,25,527
6064-PUPMC,No,One year,No,Credit card (automatic),0,23,"1,423"
6064-ZATLR,No,Two year,No,Bank transfer (automatic),0,27,"1,498"
6067-NGCEU,No,Month-to-month,No,Credit card (automatic),0,65,"7,107"
6072-NUQCB,No,One year,No,Bank transfer (automatic),0,22,488
6075-QMNRR,No,Month-to-month,No,Bank transfer (automatic),0,52,"2,535"
6075-SLNIL,No,Month-to-month,No,Credit card (automatic),0,38,"3,691"
6077-BDPXA,No,Month-to-month,No,Electronic check,0,3,194
6078-VESFR,Yes,Month-to-month,No,Bank transfer (automatic),0,13,849
6080-LNESI,No,Two year,No,Mailed check,0,51,"1,234"
6080-TCMYC,No,Month-to-month,No,Electronic check,0,40,"3,292"
6082-GLJIX,No,Month-to-month,No,Mailed check,0,18,331
6082-OQFBA,No,One year,No,Mailed check,0,23,436
6086-ESGRL,No,Month-to-month,Yes,Credit card (automatic),0,1,80
6087-MVHJH,No,Month-to-month,Yes,Electronic check,0,16,"1,422"
6087-YPWHO,No,Two year,No,Mailed check,0,72,"4,808"
6088-BXMRG,No,Month-to-month,No,Electronic check,0,32,"3,089"
6092-QZVPP,No,Month-to-month,No,Credit card (automatic),0,36,"2,854"
6094-ZIVKX,No,One year,No,Credit card (automatic),0,68,"3,674"
6096-EGVTU,No,One year,No,Mailed check,0,64,"1,595"
6097-EQISJ,No,One year,Yes,Credit card (automatic),0,66,"6,615"
6100-FJZDG,No,One year,No,Bank transfer (automatic),0,26,505
6100-QQHEB,No,Month-to-month,Yes,Electronic check,0,17,"1,515"
6101-IMRMM,No,Month-to-month,Yes,Mailed check,0,6,575
6103-BOCOU,No,Month-to-month,No,Electronic check,0,26,"2,193"
6103-LIANB,No,Two year,No,Credit card (automatic),0,59,"5,861"
6103-QCKFX,No,Month-to-month,No,Bank transfer (automatic),0,44,"2,419"
6108-OQZDQ,No,Month-to-month,Yes,Electronic check,0,4,384
6110-OHIHY,No,Month-to-month,Yes,Electronic check,0,3,267
6112-KTHFQ,No,Month-to-month,No,Mailed check,0,13,279
6114-TCFID,No,One year,No,Credit card (automatic),0,29,"1,082"
6115-ZTBFQ,No,Two year,No,Bank transfer (automatic),0,72,"4,919"
6116-RFVHN,No,Month-to-month,No,Electronic check,0,34,"3,414"
6119-SPUDB,No,Two year,No,Mailed check,0,46,"1,755"
6120-RJKLU,Yes,Two year,No,Credit card (automatic),0,62,"4,819"
6121-TNHBO,Yes,One year,No,Bank transfer (automatic),83,63,"5,243"
6121-VZNQB,No,Month-to-month,Yes,Mailed check,0,1,19
6122-EFVKN,No,Two year,No,Mailed check,0,24,830
6122-LJADA,No,Two year,No,Credit card (automatic),0,70,"6,237"
6124-ACRHJ,No,Month-to-month,No,Mailed check,0,1,19
6127-ISGTU,No,Month-to-month,Yes,Electronic check,0,16,"1,378"
6127-IYJOZ,Yes,Month-to-month,No,Mailed check,0,1,45
6128-AQBMT,Yes,Month-to-month,No,Electronic check,0,41,"2,215"
6128-CZOMY,No,Month-to-month,Yes,Electronic check,0,1,45
6128-DAFVY,No,Month-to-month,No,Credit card (automatic),0,56,"2,564"
6131-FOYAS,No,Month-to-month,No,Electronic check,0,35,"2,094"
6131-IUNXN,No,Month-to-month,No,Mailed check,0,19,382
6131-JLWZM,No,Month-to-month,No,Mailed check,0,13,275
6133-OZILE,No,Month-to-month,No,Electronic check,0,18,607
6134-KWTBV,No,Two year,No,Bank transfer (automatic),0,62,"1,429"
6135-OZQVA,No,Month-to-month,No,Electronic check,0,7,404
6137-MFAJN,No,Month-to-month,No,Electronic check,0,48,"2,104"
6137-NICCO,No,Month-to-month,No,Mailed check,0,6,518
6139-ZZRBQ,Yes,Two year,No,Bank transfer (automatic),0,64,"1,198"
6140-QNRQQ,No,Month-to-month,Yes,Mailed check,0,1,71
6141-OOXUQ,No,Month-to-month,Yes,Mailed check,0,1,19
6142-VSJQO,No,Month-to-month,Yes,Bank transfer (automatic),0,1,44
6143-JQKEA,No,Month-to-month,No,Credit card (automatic),0,10,436
6145-NNPNO,No,Month-to-month,No,Bank transfer (automatic),0,1,44
6147-CBCRA,No,Month-to-month,No,Mailed check,0,33,669
6152-ONASV,No,One year,No,Bank transfer (automatic),0,68,"3,975"
6156-UZDLF,No,One year,No,Credit card (automatic),0,26,"2,274"
6158-DWPZT,No,One year,Yes,Bank transfer (automatic),0,9,259
6158-HDPXZ,No,Month-to-month,No,Mailed check,0,1,25
6161-ERDGD,No,One year,No,Electronic check,0,71,"6,300"
